3968389|1|International Journal of Systematic and Evolutionary Microbiology, 2014, 65, 772-777, doi:10.1099/ijs.0.000013
4041202|1|International Journal of Systematic and Evolutionary Microbiology, 2014, 65, 784-788, doi:10.1099/ijs.0.000014
109380|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1228-1234, doi:10.1099/ijs.0.031559-0
394902|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 1757-1759, doi:10.1099/ijs.0.032805-0
394926|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 1757-1759, doi:10.1099/ijs.0.032805-0
108535|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 2347-2355, doi:10.1099/ijs.0.033837-0
113671|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 2347-2355, doi:10.1099/ijs.0.033837-0
113693|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 2347-2355, doi:10.1099/ijs.0.033837-0
6633203|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1896-1901, doi:10.1099/ijs.0.035253-0
121964|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1896-1901, doi:10.1099/ijs.0.035253-0
122034|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1896-1901, doi:10.1099/ijs.0.035253-0
122006|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1896-1901, doi:10.1099/ijs.0.035253-0
368899|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 580-585, doi:10.1099/ijs.0.031344-0
152840|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1359-1364, doi:10.1099/ijs.0.032227-0
152823|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 1359-1364, doi:10.1099/ijs.0.032227-0
90237|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
382436|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
355466|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
318707|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
6581012|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
5906256|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
312770|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
379170|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
310014|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
226594|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
317493|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
382355|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
4251390|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
79326|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
380294|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
336427|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
370148|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
107248|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
320064|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
226278|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
380338|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
316409|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
226301|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
90335|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
320106|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
91922|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 61-65, doi:10.1099/ijs.0.028365-0
157371|2|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 124-128, doi:10.1099/ijs.0.030189-0
307417|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 3009-3015, doi:10.1099/ijs.0.026997-0
307436|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 3009-3015, doi:10.1099/ijs.0.026997-0
78600|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
84357|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
78650|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
324375|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
208117|9|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
84329|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
106071|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
84412|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
84440|4|International Journal of Systematic and Evolutionary Microbiology, 2011, 61, 2837-2843, doi:10.1099/ijs.0.027045-0
8264131|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
115785|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
349870|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
372263|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
405024|3|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
372311|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
371996|6|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
366815|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
349889|5|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
349847|7|International Journal of Systematic and Evolutionary Microbiology, 2011, 62, 874-882, doi:10.1099/ijs.0.030601-0
